white_rating,black_rating,opening_name,opening_eco,time_control,num_moves,result,rating_diff,avg_rating,higher_rated_won
1707,1603,Ruy Lopez,C60,Classical,43,white,104,1655.0,True
1642,1571,Caro-Kann Defense,B10,Bullet,36,black,71,1606.5,False
1385,1443,Sicilian Defense,B20,Bullet,56,white,-58,1414.0,False
1806,1653,Scandinavian Defense,B01,Rapid,22,black,153,1729.5,False
1809,1654,London System,D02,Blitz,37,white,155,1731.5,True
1555,1527,Queen's Gambit,D06,Rapid,61,white,28,1541.0,True
1789,1645,French Defense,C00,Bullet,49,white,144,1717.0,True
1582,1541,Ruy Lopez,C60,Classical,22,white,41,1561.5,True
1332,1416,French Defense,C00,Blitz,54,white,-84,1374.0,False
1709,1604,Queen's Gambit,D06,Blitz,63,white,105,1656.5,True
1533,1516,Ruy Lopez,C60,Classical,54,white,17,1524.5,True
1500,1500,Caro-Kann Defense,B10,Blitz,37,draw,0,1500.0,False
1942,1721,Slav Defense,D10,Rapid,31,draw,221,1831.5,False
765,1133,London System,D02,Blitz,21,black,-368,949.0,True
1075,1288,Queen's Gambit,D06,Rapid,39,black,-213,1181.5,True
1144,1322,Pirc Defense,B07,Rapid,26,black,-178,1233.0,True
1391,1445,Ruy Lopez,C60,Blitz,20,white,-54,1418.0,False
1424,1462,Slav Defense,D10,Bullet,69,draw,-38,1443.0,False
1048,1274,Queen's Gambit,D06,Bullet,40,draw,-226,1161.0,False
1204,1352,King's Indian Defense,E60,Classical,28,white,-148,1278.0,False
1242,1371,Ruy Lopez,C60,Classical,58,white,-129,1306.5,False
2237,1868,London System,D02,Classical,45,white,369,2052.5,True
2041,1771,Queen's Gambit,D06,Bullet,44,white,270,1906.0,True
1376,1438,Slav Defense,D10,Blitz,20,white,-62,1407.0,False
1391,1446,Sicilian Defense,B20,Rapid,68,white,-55,1418.5,False
1155,1327,King's Indian Defense,E60,Rapid,33,black,-172,1241.0,True
928,1214,Italian Game,C50,Bullet,52,black,-286,1071.0,True
1465,1483,Slav Defense,D10,Blitz,22,black,-18,1474.0,True
1201,1351,Caro-Kann Defense,B10,Bullet,65,black,-150,1276.0,True
1475,1488,Scandinavian Defense,B01,Blitz,58,white,-13,1481.5,False
1020,1260,Slav Defense,D10,Bullet,73,draw,-240,1140.0,False
1271,1385,King's Indian Defense,E60,Bullet,37,black,-114,1328.0,True
1545,1523,Sicilian Defense,B20,Bullet,28,black,22,1534.0,False
1610,1555,Ruy Lopez,C60,Classical,44,draw,55,1582.5,False
1625,1562,Ruy Lopez,C60,Rapid,59,black,63,1593.5,False
1104,1302,Slav Defense,D10,Classical,49,black,-198,1203.0,True
1756,1628,Slav Defense,D10,Blitz,65,white,128,1692.0,True
1260,1380,Caro-Kann Defense,B10,Blitz,25,white,-120,1320.0,False
1690,1595,Slav Defense,D10,Blitz,34,white,95,1642.5,True
1497,1499,Ruy Lopez,C60,Blitz,62,white,-2,1498.0,False
1087,1293,Scandinavian Defense,B01,Blitz,55,black,-206,1190.0,True
1405,1452,French Defense,C00,Rapid,56,black,-47,1428.5,True
1610,1555,Ruy Lopez,C60,Rapid,46,black,55,1582.5,False
1684,1592,Queen's Gambit,D06,Rapid,73,draw,92,1638.0,False
1458,1479,Caro-Kann Defense,B10,Bullet,36,black,-21,1468.5,True
1960,1730,French Defense,C00,Blitz,63,white,230,1845.0,True
1802,1651,Ruy Lopez,C60,Bullet,39,black,151,1726.5,False
1423,1461,French Defense,C00,Bullet,59,white,-38,1442.0,False
1725,1612,Italian Game,C50,Rapid,41,black,113,1668.5,False
2080,1790,Pirc Defense,B07,Blitz,37,white,290,1935.0,True
2088,1794,French Defense,C00,Rapid,43,white,294,1941.0,True
1132,1316,Italian Game,C50,Bullet,51,black,-184,1224.0,True
1222,1361,King's Indian Defense,E60,Classical,29,black,-139,1291.5,True
1945,1722,Slav Defense,D10,Classical,34,white,223,1833.5,True
1183,1342,French Defense,C00,Blitz,46,black,-159,1262.5,True
1103,1301,Slav Defense,D10,Rapid,64,white,-198,1202.0,False
1354,1427,English Opening,A10,Bullet,34,white,-73,1390.5,False
1626,1563,Scandinavian Defense,B01,Rapid,29,black,63,1594.5,False
1469,1484,Queen's Gambit,D06,Rapid,35,white,-15,1476.5,False
1305,1403,Sicilian Defense,B20,Rapid,30,black,-98,1354.0,True
1298,1399,French Defense,C00,Rapid,31,black,-101,1348.5,True
1286,1393,Pirc Defense,B07,Blitz,34,black,-107,1339.5,True
1236,1368,London System,D02,Rapid,68,black,-132,1302.0,True
2184,1842,London System,D02,Blitz,38,white,342,2013.0,True
1589,1544,Slav Defense,D10,Bullet,49,black,45,1566.5,False
1766,1633,French Defense,C00,Bullet,30,white,133,1699.5,True
1353,1426,Queen's Gambit,D06,Rapid,48,white,-73,1389.5,False
1444,1472,Pirc Defense,B07,Blitz,64,black,-28,1458.0,True
1286,1393,King's Indian Defense,E60,Blitz,58,white,-107,1339.5,False
704,1102,Queen's Gambit,D06,Classical,51,black,-398,903.0,True
1087,1294,Queen's Gambit,D06,Blitz,64,black,-207,1190.5,True
957,1229,Slav Defense,D10,Blitz,43,black,-272,1093.0,True
825,1162,Sicilian Defense,B20,Blitz,20,black,-337,993.5,True
1141,1320,Sicilian Defense,B20,Blitz,67,black,-179,1230.5,True
1897,1698,Scandinavian Defense,B01,Rapid,42,black,199,1797.5,False
1487,1494,Sicilian Defense,B20,Blitz,35,white,-7,1490.5,False
1887,1693,Ruy Lopez,C60,Blitz,49,white,194,1790.0,True
1623,1561,Pirc Defense,B07,Rapid,46,white,62,1592.0,True
1735,1618,Caro-Kann Defense,B10,Rapid,62,black,117,1676.5,False
1230,1365,Scandinavian Defense,B01,Rapid,59,black,-135,1297.5,True
1657,1578,Caro-Kann Defense,B10,Bullet,30,white,79,1617.5,True
1719,1610,Italian Game,C50,Rapid,59,white,109,1664.5,True
1327,1413,Ruy Lopez,C60,Blitz,52,white,-86,1370.0,False
1668,1584,London System,D02,Bullet,60,black,84,1626.0,False
1670,1585,Italian Game,C50,Blitz,35,black,85,1627.5,False
1335,1417,English Opening,A10,Rapid,31,draw,-82,1376.0,False
1163,1331,French Defense,C00,Blitz,57,white,-168,1247.0,False
1145,1323,French Defense,C00,Rapid,22,black,-178,1234.0,True
1526,1513,Pirc Defense,B07,Blitz,34,white,13,1519.5,True
1598,1549,English Opening,A10,Bullet,68,black,49,1573.5,False
1262,1381,English Opening,A10,Blitz,29,white,-119,1321.5,False
1508,1504,French Defense,C00,Blitz,55,black,4,1506.0,False
1671,1585,French Defense,C00,Blitz,69,black,86,1628.0,False
1685,1592,Scandinavian Defense,B01,Rapid,34,black,93,1638.5,False
1966,1733,Sicilian Defense,B20,Rapid,68,white,233,1849.5,True
1883,1691,Ruy Lopez,C60,Bullet,48,black,192,1787.0,False
1200,1350,English Opening,A10,Blitz,56,black,-150,1275.0,True
2005,1752,English Opening,A10,Bullet,41,white,253,1878.5,True
1341,1421,Italian Game,C50,Blitz,20,black,-80,1381.0,True
1813,1656,London System,D02,Bullet,69,draw,157,1734.5,False
1520,1510,King's Indian Defense,E60,Blitz,31,white,10,1515.0,True
1376,1438,Ruy Lopez,C60,Rapid,64,white,-62,1407.0,False
958,1229,London System,D02,Blitz,20,black,-271,1093.5,True
1449,1475,Pirc Defense,B07,Bullet,31,draw,-26,1462.0,False
1032,1266,Caro-Kann Defense,B10,Blitz,37,black,-234,1149.0,True
1790,1645,Queen's Gambit,D06,Blitz,20,black,145,1717.5,False
1955,1727,Queen's Gambit,D06,Blitz,68,white,228,1841.0,True
1261,1381,English Opening,A10,Bullet,52,black,-120,1321.0,True
1591,1546,Sicilian Defense,B20,Rapid,44,white,45,1568.5,True
1282,1391,Caro-Kann Defense,B10,Blitz,34,black,-109,1336.5,True
1311,1405,Sicilian Defense,B20,Blitz,55,black,-94,1358.0,True
1732,1616,Sicilian Defense,B20,Bullet,50,black,116,1674.0,False
1488,1494,Caro-Kann Defense,B10,Blitz,25,black,-6,1491.0,True
2022,1761,Scandinavian Defense,B01,Blitz,69,white,261,1891.5,True
1355,1427,Slav Defense,D10,Bullet,23,black,-72,1391.0,True
1800,1650,Italian Game,C50,Blitz,59,white,150,1725.0,True
1529,1514,Ruy Lopez,C60,Blitz,53,white,15,1521.5,True
1739,1620,Caro-Kann Defense,B10,Rapid,29,white,119,1679.5,True
1366,1433,King's Indian Defense,E60,Classical,43,white,-67,1399.5,False
1485,1492,Pirc Defense,B07,Bullet,33,black,-7,1488.5,True
1465,1482,Scandinavian Defense,B01,Bullet,33,black,-17,1473.5,True
1249,1374,King's Indian Defense,E60,Rapid,62,black,-125,1311.5,True
1699,1600,Sicilian Defense,B20,Classical,30,white,99,1649.5,True
1695,1597,Sicilian Defense,B20,Rapid,45,draw,98,1646.0,False
1678,1589,Italian Game,C50,Bullet,26,black,89,1633.5,False
1961,1730,English Opening,A10,Bullet,40,white,231,1845.5,True
1935,1718,Queen's Gambit,D06,Bullet,47,black,217,1826.5,False
1388,1444,Ruy Lopez,C60,Rapid,57,black,-56,1416.0,True
1612,1556,Scandinavian Defense,B01,Blitz,38,black,56,1584.0,False
1313,1407,London System,D02,Blitz,31,white,-94,1360.0,False
1507,1503,Caro-Kann Defense,B10,Blitz,50,black,4,1505.0,False
1320,1410,Slav Defense,D10,Bullet,29,white,-90,1365.0,False
1986,1743,Scandinavian Defense,B01,Blitz,22,black,243,1864.5,False
1609,1554,Scandinavian Defense,B01,Bullet,64,white,55,1581.5,True
1435,1468,Slav Defense,D10,Blitz,39,black,-33,1451.5,True
1858,1679,Ruy Lopez,C60,Rapid,41,draw,179,1768.5,False
849,1175,London System,D02,Blitz,69,black,-326,1012.0,True
896,1198,Pirc Defense,B07,Blitz,21,black,-302,1047.0,True
1739,1620,Pirc Defense,B07,Rapid,55,white,119,1679.5,True
1518,1509,King's Indian Defense,E60,Rapid,41,white,9,1513.5,True
1575,1537,London System,D02,Bullet,21,black,38,1556.0,False
1102,1301,Slav Defense,D10,Bullet,40,black,-199,1201.5,True
1493,1496,Slav Defense,D10,Blitz,56,black,-3,1494.5,True
2101,1800,Slav Defense,D10,Bullet,60,black,301,1950.5,False
1747,1623,London System,D02,Bullet,67,black,124,1685.0,False
1551,1526,French Defense,C00,Bullet,56,white,25,1538.5,True
1368,1434,Scandinavian Defense,B01,Bullet,23,black,-66,1401.0,True
1382,1441,French Defense,C00,Blitz,61,white,-59,1411.5,False
861,1180,London System,D02,Blitz,28,black,-319,1020.5,True
1577,1538,London System,D02,Bullet,64,black,39,1557.5,False
1754,1627,Pirc Defense,B07,Rapid,40,white,127,1690.5,True
1027,1263,English Opening,A10,Bullet,32,white,-236,1145.0,False
1302,1401,Caro-Kann Defense,B10,Blitz,57,black,-99,1351.5,True
1153,1327,Italian Game,C50,Bullet,62,black,-174,1240.0,True
1210,1355,English Opening,A10,Rapid,24,black,-145,1282.5,True
1516,1508,King's Indian Defense,E60,Classical,26,white,8,1512.0,True
875,1188,King's Indian Defense,E60,Blitz,44,black,-313,1031.5,True
1684,1592,Scandinavian Defense,B01,Bullet,32,white,92,1638.0,True
1726,1613,Slav Defense,D10,Bullet,56,black,113,1669.5,False
1425,1463,Italian Game,C50,Bullet,31,white,-38,1444.0,False
756,1128,Caro-Kann Defense,B10,Rapid,59,black,-372,942.0,True
1201,1350,Scandinavian Defense,B01,Bullet,32,white,-149,1275.5,False
1870,1685,London System,D02,Classical,47,white,185,1777.5,True
667,1084,London System,D02,Blitz,35,black,-417,875.5,True
1396,1448,London System,D02,Blitz,45,white,-52,1422.0,False
1146,1323,Slav Defense,D10,Rapid,62,black,-177,1234.5,True
1741,1620,Pirc Defense,B07,Bullet,73,draw,121,1680.5,False
1297,1398,English Opening,A10,Rapid,50,black,-101,1347.5,True
1621,1560,Ruy Lopez,C60,Bullet,42,draw,61,1590.5,False
1670,1585,King's Indian Defense,E60,Rapid,69,white,85,1627.5,True
2051,1776,Scandinavian Defense,B01,Blitz,53,white,275,1913.5,True
1439,1469,Italian Game,C50,Bullet,82,draw,-30,1454.0,False
1613,1557,London System,D02,Rapid,74,draw,56,1585.0,False
1054,1277,King's Indian Defense,E60,Bullet,45,draw,-223,1165.5,False
1857,1678,Pirc Defense,B07,Bullet,69,white,179,1767.5,True
1272,1386,Ruy Lopez,C60,Rapid,59,white,-114,1329.0,False
1332,1416,Slav Defense,D10,Blitz,21,black,-84,1374.0,True
1493,1496,Caro-Kann Defense,B10,Rapid,49,black,-3,1494.5,True
1031,1265,King's Indian Defense,E60,Blitz,29,white,-234,1148.0,False
1569,1535,English Opening,A10,Blitz,34,white,34,1552.0,True
1790,1645,King's Indian Defense,E60,Bullet,46,white,145,1717.5,True
1588,1544,Slav Defense,D10,Bullet,51,white,44,1566.0,True
1023,1261,Ruy Lopez,C60,Classical,26,black,-238,1142.0,True
1463,1482,Scandinavian Defense,B01,Bullet,49,black,-19,1472.5,True
1723,1612,Pirc Defense,B07,Blitz,30,draw,111,1667.5,False
937,1219,Ruy Lopez,C60,Bullet,41,black,-282,1078.0,True
1178,1339,Queen's Gambit,D06,Bullet,22,black,-161,1258.5,True
1763,1632,Caro-Kann Defense,B10,Blitz,25,black,131,1697.5,False
1581,1540,Scandinavian Defense,B01,Rapid,53,white,41,1560.5,True
1624,1562,Pirc Defense,B07,Rapid,87,draw,62,1593.0,False
2058,1779,London System,D02,Rapid,52,white,279,1918.5,True
1641,1571,London System,D02,Bullet,31,draw,70,1606.0,False
1697,1598,Caro-Kann Defense,B10,Blitz,29,black,99,1647.5,False
2313,1906,English Opening,A10,Bullet,26,white,407,2109.5,True
1436,1468,Ruy Lopez,C60,Rapid,28,black,-32,1452.0,True
1261,1381,Caro-Kann Defense,B10,Blitz,58,white,-120,1321.0,False
1628,1564,Ruy Lopez,C60,Blitz,50,white,64,1596.0,True
1632,1566,Sicilian Defense,B20,Bullet,34,white,66,1599.0,True
1342,1421,Slav Defense,D10,Rapid,43,black,-79,1381.5,True
1190,1345,London System,D02,Rapid,50,black,-155,1267.5,True
2193,1847,King's Indian Defense,E60,Rapid,23,white,346,2020.0,True
1598,1549,Sicilian Defense,B20,Bullet,59,draw,49,1573.5,False
1280,1390,Italian Game,C50,Classical,50,draw,-110,1335.0,False
1775,1638,Italian Game,C50,Bullet,42,white,137,1706.5,True
1467,1483,Scandinavian Defense,B01,Blitz,36,white,-16,1475.0,False
1424,1462,Ruy Lopez,C60,Bullet,66,draw,-38,1443.0,False
1669,1585,Queen's Gambit,D06,Bullet,37,white,84,1627.0,True
1112,1306,Slav Defense,D10,Blitz,69,black,-194,1209.0,True
1606,1553,Slav Defense,D10,Bullet,34,black,53,1579.5,False
2074,1787,London System,D02,Blitz,24,white,287,1930.5,True
1640,1570,Queen's Gambit,D06,Blitz,60,white,70,1605.0,True
1387,1443,King's Indian Defense,E60,Rapid,41,black,-56,1415.0,True
1348,1424,Ruy Lopez,C60,Blitz,39,white,-76,1386.0,False
1377,1439,Slav Defense,D10,Blitz,55,white,-62,1408.0,False
1424,1462,Italian Game,C50,Bullet,58,white,-38,1443.0,False
1387,1444,Scandinavian Defense,B01,Rapid,52,black,-57,1415.5,True
1775,1638,King's Indian Defense,E60,Bullet,55,white,137,1706.5,True
980,1240,London System,D02,Bullet,20,white,-260,1110.0,False
1759,1630,Caro-Kann Defense,B10,Bullet,51,white,129,1694.5,True
1386,1443,Italian Game,C50,Blitz,34,draw,-57,1414.5,False
1613,1556,London System,D02,Blitz,28,black,57,1584.5,False
1162,1331,English Opening,A10,Blitz,45,black,-169,1246.5,True
1899,1700,Caro-Kann Defense,B10,Blitz,22,white,199,1799.5,True
1874,1687,French Defense,C00,Blitz,64,white,187,1780.5,True
1788,1644,French Defense,C00,Blitz,48,white,144,1716.0,True
1046,1273,Caro-Kann Defense,B10,Bullet,51,white,-227,1159.5,False
1749,1625,Queen's Gambit,D06,Blitz,34,black,124,1687.0,False
1621,1560,Queen's Gambit,D06,Blitz,40,draw,61,1590.5,False
1018,1259,Queen's Gambit,D06,Blitz,39,white,-241,1138.5,False
1493,1497,Sicilian Defense,B20,Bullet,48,black,-4,1495.0,True
1609,1554,Pirc Defense,B07,Blitz,62,black,55,1581.5,False
1667,1584,Ruy Lopez,C60,Blitz,20,white,83,1625.5,True
1553,1526,Italian Game,C50,Bullet,36,black,27,1539.5,False
1587,1543,Italian Game,C50,Bullet,36,draw,44,1565.0,False
1942,1721,Pirc Defense,B07,Blitz,58,white,221,1831.5,True
1868,1684,Caro-Kann Defense,B10,Blitz,41,white,184,1776.0,True
640,1070,Queen's Gambit,D06,Blitz,23,black,-430,855.0,True
1405,1453,French Defense,C00,Bullet,66,draw,-48,1429.0,False
1451,1476,Italian Game,C50,Rapid,45,draw,-25,1463.5,False
974,1237,Queen's Gambit,D06,Bullet,45,black,-263,1105.5,True
1528,1514,Ruy Lopez,C60,Blitz,35,white,14,1521.0,True
1875,1688,London System,D02,Rapid,65,white,187,1781.5,True
1174,1337,Sicilian Defense,B20,Blitz,47,black,-163,1255.5,True
1601,1551,Caro-Kann Defense,B10,Bullet,31,black,50,1576.0,False
1225,1362,London System,D02,Blitz,43,black,-137,1293.5,True
1298,1399,Slav Defense,D10,Classical,46,white,-101,1348.5,False
1943,1721,King's Indian Defense,E60,Classical,40,white,222,1832.0,True
1337,1418,Ruy Lopez,C60,Bullet,65,white,-81,1377.5,False
1639,1570,French Defense,C00,Rapid,51,white,69,1604.5,True
939,1220,Ruy Lopez,C60,Blitz,42,white,-281,1079.5,False
2059,1780,English Opening,A10,Bullet,22,white,279,1919.5,True
1681,1591,Queen's Gambit,D06,Blitz,27,white,90,1636.0,True
1445,1472,English Opening,A10,Blitz,37,white,-27,1458.5,False
1673,1587,English Opening,A10,Blitz,67,black,86,1630.0,False
1077,1288,Pirc Defense,B07,Rapid,81,draw,-211,1182.5,False
1855,1678,French Defense,C00,Blitz,27,white,177,1766.5,True
1403,1452,Pirc Defense,B07,Blitz,30,black,-49,1427.5,True
1439,1470,French Defense,C00,Blitz,47,black,-31,1454.5,True
1353,1427,Scandinavian Defense,B01,Bullet,31,black,-74,1390.0,True
1326,1413,English Opening,A10,Blitz,42,white,-87,1369.5,False
1708,1604,London System,D02,Classical,27,black,104,1656.0,False
1577,1539,Caro-Kann Defense,B10,Blitz,69,white,38,1558.0,True
1696,1598,London System,D02,Bullet,35,white,98,1647.0,True
1497,1498,French Defense,C00,Blitz,20,white,-1,1497.5,False
1654,1577,Caro-Kann Defense,B10,Classical,44,black,77,1615.5,False
1374,1437,Caro-Kann Defense,B10,Classical,45,black,-63,1405.5,True
2169,1835,Scandinavian Defense,B01,Blitz,43,white,334,2002.0,True
1030,1265,English Opening,A10,Blitz,60,black,-235,1147.5,True
1878,1689,Sicilian Defense,B20,Blitz,27,white,189,1783.5,True
1910,1705,London System,D02,Rapid,25,white,205,1807.5,True
1244,1372,London System,D02,Rapid,24,black,-128,1308.0,True
2169,1835,Italian Game,C50,Rapid,63,white,334,2002.0,True
1799,1650,Pirc Defense,B07,Blitz,67,black,149,1724.5,False
1791,1645,English Opening,A10,Bullet,52,white,146,1718.0,True
1508,1504,Italian Game,C50,Blitz,66,black,4,1506.0,False
1435,1468,Caro-Kann Defense,B10,Bullet,52,white,-33,1451.5,False
1437,1468,Slav Defense,D10,Bullet,41,black,-31,1452.5,True
1617,1558,Queen's Gambit,D06,Blitz,20,white,59,1587.5,True
1920,1710,Pirc Defense,B07,Blitz,28,black,210,1815.0,False
1554,1527,Caro-Kann Defense,B10,Rapid,45,black,27,1540.5,False
1227,1364,Ruy Lopez,C60,Rapid,31,white,-137,1295.5,False
1747,1623,French Defense,C00,Rapid,55,draw,124,1685.0,False
1776,1638,King's Indian Defense,E60,Rapid,35,black,138,1707.0,False
1696,1598,Scandinavian Defense,B01,Rapid,58,white,98,1647.0,True
1724,1612,Pirc Defense,B07,Bullet,45,white,112,1668.0,True
1419,1460,Ruy Lopez,C60,Blitz,39,black,-41,1439.5,True
1221,1360,Pirc Defense,B07,Bullet,35,black,-139,1290.5,True
1240,1370,King's Indian Defense,E60,Bullet,67,draw,-130,1305.0,False
1009,1254,Italian Game,C50,Bullet,23,black,-245,1131.5,True
1571,1535,Pirc Defense,B07,Rapid,66,draw,36,1553.0,False
1475,1488,French Defense,C00,Rapid,34,black,-13,1481.5,True
1368,1434,English Opening,A10,Classical,39,black,-66,1401.0,True
613,1056,Scandinavian Defense,B01,Classical,60,black,-443,834.5,True
1126,1313,Sicilian Defense,B20,Rapid,54,black,-187,1219.5,True
1836,1668,Ruy Lopez,C60,Bullet,64,black,168,1752.0,False
1301,1401,Scandinavian Defense,B01,Rapid,20,white,-100,1351.0,False
1608,1554,Queen's Gambit,D06,Rapid,69,white,54,1581.0,True
1083,1292,Sicilian Defense,B20,Rapid,48,draw,-209,1187.5,False
1932,1716,Sicilian Defense,B20,Bullet,52,white,216,1824.0,True
1457,1479,London System,D02,Bullet,26,white,-22,1468.0,False
1587,1543,Italian Game,C50,Classical,68,white,44,1565.0,True
2198,1849,Italian Game,C50,Bullet,70,draw,349,2023.5,False
1955,1728,King's Indian Defense,E60,Blitz,43,white,227,1841.5,True
1408,1454,Italian Game,C50,Blitz,41,white,-46,1431.0,False
1322,1411,English Opening,A10,Bullet,63,black,-89,1366.5,True
1402,1451,King's Indian Defense,E60,Bullet,42,black,-49,1426.5,True
1653,1577,English Opening,A10,Classical,27,black,76,1615.0,False
1468,1484,Caro-Kann Defense,B10,Rapid,31,white,-16,1476.0,False
1381,1440,London System,D02,Classical,63,white,-59,1410.5,False
1940,1720,English Opening,A10,Bullet,23,white,220,1830.0,True
1466,1483,French Defense,C00,Bullet,28,white,-17,1474.5,False
2190,1845,Sicilian Defense,B20,Blitz,56,white,345,2017.5,True
1527,1513,Queen's Gambit,D06,Blitz,31,black,14,1520.0,False
2036,1768,Italian Game,C50,Bullet,48,black,268,1902.0,False
1607,1553,Sicilian Defense,B20,Rapid,55,black,54,1580.0,False
1789,1645,Queen's Gambit,D06,Classical,49,white,144,1717.0,True
1283,1392,Ruy Lopez,C60,Blitz,68,white,-109,1337.5,False
1244,1372,Sicilian Defense,B20,Blitz,32,black,-128,1308.0,True
1638,1569,Queen's Gambit,D06,Blitz,68,white,69,1603.5,True
1797,1649,King's Indian Defense,E60,Bullet,31,white,148,1723.0,True
1512,1506,Ruy Lopez,C60,Bullet,37,white,6,1509.0,True
1114,1307,Queen's Gambit,D06,Blitz,22,black,-193,1210.5,True
1092,1296,Sicilian Defense,B20,Blitz,44,white,-204,1194.0,False
1072,1286,Sicilian Defense,B20,Blitz,32,black,-214,1179.0,True
970,1235,Italian Game,C50,Rapid,31,white,-265,1102.5,False
1533,1517,Caro-Kann Defense,B10,Bullet,30,black,16,1525.0,False
1838,1669,English Opening,A10,Bullet,23,white,169,1753.5,True
1496,1498,London System,D02,Bullet,69,draw,-2,1497.0,False
822,1161,English Opening,A10,Bullet,52,black,-339,991.5,True
1443,1472,English Opening,A10,Blitz,46,white,-29,1457.5,False
1451,1475,Pirc Defense,B07,Rapid,67,black,-24,1463.0,True
2129,1815,Queen's Gambit,D06,Rapid,21,white,314,1972.0,True
1063,1282,London System,D02,Blitz,24,black,-219,1172.5,True
1383,1442,Pirc Defense,B07,Blitz,53,white,-59,1412.5,False
2012,1756,King's Indian Defense,E60,Bullet,39,white,256,1884.0,True
