white_rating,black_rating,opening_name,opening_eco,time_control,num_moves,result
1553,1527,London System,D02,Blitz,33,white
1887,1694,Slav Defense,D10,Blitz,53,white
980,1240,London System,D02,Blitz,60,white
1554,1527,London System,D02,Bullet,50,white
1324,1412,Italian Game,C50,Rapid,46,black
1389,1445,French Defense,C00,Bullet,69,black
1229,1365,Scandinavian Defense,B01,Blitz,62,black
1449,1474,King's Indian Defense,E60,Blitz,65,white
2052,1776,Sicilian Defense,B20,Bullet,49,white
1121,1311,King's Indian Defense,E60,Blitz,35,black
1149,1324,London System,D02,Blitz,37,black
1109,1304,London System,D02,Blitz,65,black
2018,1759,French Defense,C00,Bullet,62,white
1361,1430,Ruy Lopez,C60,Rapid,76,draw
1492,1496,Queen's Gambit,D06,Classical,66,black
1379,1439,Queen's Gambit,D06,Blitz,41,black
1217,1359,French Defense,C00,Blitz,23,black
1429,1464,Queen's Gambit,D06,Bullet,64,black
2237,1868,Caro-Kann Defense,B10,Bullet,51,white
1918,1709,Sicilian Defense,B20,Blitz,20,white
1244,1372,Queen's Gambit,D06,Classical,31,black
1694,1597,Queen's Gambit,D06,Rapid,32,white
1251,1376,Italian Game,C50,Blitz,48,black
967,1233,Slav Defense,D10,Classical,47,black
1806,1653,Scandinavian Defense,B01,Blitz,61,white
1848,1674,Slav Defense,D10,Bullet,56,white
1814,1657,King's Indian Defense,E60,Blitz,59,draw
1359,1429,Italian Game,C50,Bullet,60,black
1450,1475,Slav Defense,D10,Rapid,62,black
1725,1613,Caro-Kann Defense,B10,Blitz,44,black
1617,1558,Scandinavian Defense,B01,Blitz,53,black
1382,1441,French Defense,C00,Blitz,48,black
1014,1257,Caro-Kann Defense,B10,Classical,58,draw
1534,1517,Caro-Kann Defense,B10,Blitz,58,black
1824,1662,Queen's Gambit,D06,Blitz,45,black
1141,1321,King's Indian Defense,E60,Bullet,44,black
1692,1596,Scandinavian Defense,B01,Classical,58,white
1599,1549,Sicilian Defense,B20,Blitz,34,white
1725,1612,Italian Game,C50,Bullet,39,white
1762,1631,Slav Defense,D10,Rapid,40,white
1292,1396,King's Indian Defense,E60,Bullet,20,white
1015,1258,Pirc Defense,B07,Blitz,32,black
1340,1420,English Opening,A10,Blitz,52,white
1767,1634,English Opening,A10,Blitz,25,white
1337,1418,Slav Defense,D10,Blitz,53,black
1292,1396,English Opening,A10,Bullet,67,black
954,1227,Queen's Gambit,D06,Bullet,31,black
2026,1763,King's Indian Defense,E60,Bullet,22,white
1748,1624,Ruy Lopez,C60,Bullet,69,draw
1731,1616,French Defense,C00,Classical,49,white
1790,1645,Scandinavian Defense,B01,Blitz,54,black
1673,1586,Italian Game,C50,Blitz,53,white
1427,1464,Scandinavian Defense,B01,Blitz,32,draw
1451,1476,English Opening,A10,Rapid,58,black
1372,1436,Queen's Gambit,D06,Bullet,24,white
2290,1895,Sicilian Defense,B20,Bullet,46,white
1667,1584,Scandinavian Defense,B01,Blitz,52,white
1361,1431,London System,D02,Blitz,56,black
1640,1570,Scandinavian Defense,B01,Rapid,22,white
1197,1349,Caro-Kann Defense,B10,Rapid,33,white
1951,1725,English Opening,A10,Rapid,39,black
1302,1401,French Defense,C00,Bullet,56,black
1650,1575,French Defense,C00,Bullet,59,white
1820,1660,Queen's Gambit,D06,Bullet,64,white
1615,1557,Ruy Lopez,C60,Rapid,32,black
1528,1514,Pirc Defense,B07,Classical,48,black
1503,1501,English Opening,A10,Classical,49,black
1483,1491,Ruy Lopez,C60,Bullet,66,white
1327,1414,Slav Defense,D10,Rapid,38,black
1365,1432,Italian Game,C50,Blitz,61,black
1944,1722,English Opening,A10,Rapid,34,white
1467,1483,Italian Game,C50,Blitz,58,black
1264,1382,French Defense,C00,Bullet,24,black
1345,1422,English Opening,A10,Bullet,56,white
1830,1665,Pirc Defense,B07,Classical,33,black
1703,1602,Pirc Defense,B07,Blitz,64,draw
1668,1584,Slav Defense,D10,Blitz,69,black
1423,1462,Ruy Lopez,C60,Blitz,31,black
1672,1586,Italian Game,C50,Blitz,30,white
1307,1404,Slav Defense,D10,Classical,49,black
1422,1461,Pirc Defense,B07,Bullet,48,white
1791,1646,Queen's Gambit,D06,Bullet,65,white
1762,1631,Sicilian Defense,B20,Rapid,20,white
1205,1352,English Opening,A10,Blitz,28,white
1243,1371,Sicilian Defense,B20,Bullet,29,white
1533,1517,Sicilian Defense,B20,Bullet,44,black
2018,1759,Pirc Defense,B07,Bullet,34,black
925,1212,Caro-Kann Defense,B10,Bullet,58,white
1583,1541,Italian Game,C50,Bullet,58,white
1087,1293,English Opening,A10,Bullet,39,white
1310,1405,French Defense,C00,Rapid,59,black
1391,1446,King's Indian Defense,E60,Rapid,69,black
1374,1437,Slav Defense,D10,Rapid,75,draw
1340,1420,Ruy Lopez,C60,Blitz,48,black
1502,1501,English Opening,A10,Blitz,58,white
1339,1419,London System,D02,Classical,56,white
1061,1280,Caro-Kann Defense,B10,Rapid,45,draw
1734,1617,Pirc Defense,B07,Blitz,25,black
1726,1613,Caro-Kann Defense,B10,Bullet,40,draw
1753,1627,Caro-Kann Defense,B10,Blitz,45,white
1038,1269,Slav Defense,D10,Blitz,40,black
1590,1545,English Opening,A10,Blitz,66,black
1703,1602,Slav Defense,D10,Bullet,32,white
1191,1346,London System,D02,Classical,64,black
1503,1502,Scandinavian Defense,B01,Blitz,41,draw
1465,1482,Ruy Lopez,C60,Blitz,40,white
2053,1777,French Defense,C00,Bullet,33,white
2077,1788,Slav Defense,D10,Rapid,20,white
1001,1251,English Opening,A10,Rapid,59,black
2248,1874,Queen's Gambit,D06,Bullet,26,white
1225,1362,Queen's Gambit,D06,Blitz,34,white
1794,1647,London System,D02,Blitz,26,white
1791,1645,Ruy Lopez,C60,Rapid,63,white
1201,1350,Italian Game,C50,Bullet,32,white
1648,1574,London System,D02,Rapid,52,white
1468,1484,Queen's Gambit,D06,Blitz,63,white
1666,1583,London System,D02,Bullet,41,black
1569,1534,King's Indian Defense,E60,Bullet,61,draw
1859,1680,Pirc Defense,B07,Bullet,29,white
1523,1512,King's Indian Defense,E60,Bullet,22,white
1450,1475,Slav Defense,D10,Blitz,31,black
1829,1665,Slav Defense,D10,Rapid,34,white
1674,1587,Ruy Lopez,C60,Bullet,30,black
1720,1610,Pirc Defense,B07,Classical,28,white
1301,1401,Scandinavian Defense,B01,Bullet,64,white
1186,1343,Italian Game,C50,Blitz,49,white
1330,1415,Sicilian Defense,B20,Classical,62,black
1314,1407,Queen's Gambit,D06,Rapid,66,white
1736,1618,Sicilian Defense,B20,Blitz,49,white
1793,1647,French Defense,C00,Rapid,51,white
1453,1476,Pirc Defense,B07,Bullet,27,black
1929,1714,Caro-Kann Defense,B10,Bullet,49,white
1911,1706,Sicilian Defense,B20,Blitz,72,draw
1573,1536,Caro-Kann Defense,B10,Bullet,25,white
1253,1376,Ruy Lopez,C60,Blitz,56,black
1973,1737,Slav Defense,D10,Bullet,55,white
1482,1491,Italian Game,C50,Classical,37,black
1538,1519,London System,D02,Rapid,71,draw
1398,1449,Caro-Kann Defense,B10,Rapid,49,white
1233,1366,Sicilian Defense,B20,Rapid,47,black
1059,1279,Scandinavian Defense,B01,Bullet,30,black
1690,1595,Caro-Kann Defense,B10,Bullet,45,white
1265,1383,London System,D02,Blitz,66,white
2418,1959,English Opening,A10,Blitz,39,white
1174,1337,London System,D02,Blitz,52,white
1123,1312,Caro-Kann Defense,B10,Blitz,63,black
1653,1576,Sicilian Defense,B20,Blitz,47,black
1959,1730,Italian Game,C50,Bullet,45,white
1519,1509,Caro-Kann Defense,B10,Blitz,35,white
1672,1586,French Defense,C00,Blitz,41,white
947,1224,London System,D02,Blitz,40,black
1297,1399,French Defense,C00,Classical,40,black
1178,1339,Slav Defense,D10,Blitz,53,black
931,1215,Ruy Lopez,C60,Rapid,57,black
1535,1517,French Defense,C00,Rapid,30,white
827,1163,London System,D02,Bullet,31,black
1103,1301,Italian Game,C50,Blitz,28,white
1339,1420,Queen's Gambit,D06,Blitz,26,black
1251,1376,London System,D02,Blitz,29,white
1619,1560,English Opening,A10,Bullet,54,white
1592,1546,London System,D02,Classical,45,black
1768,1634,King's Indian Defense,E60,Classical,35,black
1726,1613,Slav Defense,D10,Bullet,23,white
1842,1671,Slav Defense,D10,Bullet,58,white
1499,1499,Pirc Defense,B07,Bullet,43,white
1591,1545,Italian Game,C50,Rapid,51,white
1653,1576,English Opening,A10,Blitz,29,draw
1542,1521,Italian Game,C50,Bullet,20,white
1381,1441,Ruy Lopez,C60,Rapid,65,black
1400,1450,Queen's Gambit,D06,Blitz,54,black
1255,1378,English Opening,A10,Blitz,29,white
1626,1563,Caro-Kann Defense,B10,Blitz,32,white
1472,1486,Slav Defense,D10,Blitz,35,draw
1301,1400,Queen's Gambit,D06,Blitz,33,black
1301,1400,English Opening,A10,Bullet,41,white
1137,1319,London System,D02,Blitz,67,black
1794,1647,Pirc Defense,B07,Classical,20,black
1524,1512,Ruy Lopez,C60,Blitz,45,white
1241,1370,Scandinavian Defense,B01,Classical,31,white
1743,1622,Italian Game,C50,Blitz,55,white
1332,1416,King's Indian Defense,E60,Rapid,60,black
1078,1289,French Defense,C00,Bullet,22,black
1806,1653,Pirc Defense,B07,Rapid,36,white
1339,1420,London System,D02,Bullet,61,black
1377,1438,Pirc Defense,B07,Bullet,64,white
1512,1506,Slav Defense,D10,Bullet,31,white
1843,1672,French Defense,C00,Bullet,62,white
1506,1503,Scandinavian Defense,B01,Classical,20,black
1140,1320,Sicilian Defense,B20,Classical,65,black
1663,1581,King's Indian Defense,E60,Rapid,49,black
1355,1428,Sicilian Defense,B20,Bullet,67,white
2066,1783,Scandinavian Defense,B01,Rapid,25,black
1500,1500,Pirc Defense,B07,Rapid,78,draw
829,1164,Scandinavian Defense,B01,Blitz,67,black
1607,1553,Slav Defense,D10,Blitz,57,black
2083,1791,Ruy Lopez,C60,Blitz,20,white
1973,1737,Pirc Defense,B07,Bullet,44,black
2049,1774,King's Indian Defense,E60,Blitz,27,white
1194,1347,Scandinavian Defense,B01,Rapid,57,black
1774,1637,London System,D02,Bullet,61,white
1283,1391,English Opening,A10,Blitz,21,white
1567,1533,Queen's Gambit,D06,Blitz,30,white
1118,1309,English Opening,A10,Rapid,62,white
1307,1404,English Opening,A10,Classical,49,white
1297,1398,Slav Defense,D10,Rapid,36,black
1770,1635,Caro-Kann Defense,B10,Blitz,46,white
1740,1620,King's Indian Defense,E60,Blitz,52,black
1583,1541,King's Indian Defense,E60,Blitz,67,draw
1095,1298,Italian Game,C50,Blitz,57,black
1407,1454,Italian Game,C50,Bullet,21,black
1276,1388,Sicilian Defense,B20,Blitz,48,draw
1761,1631,English Opening,A10,Rapid,63,white
1853,1676,Caro-Kann Defense,B10,Blitz,28,black
1817,1659,Slav Defense,D10,Rapid,36,white
1273,1386,Scandinavian Defense,B01,Blitz,77,draw
678,1089,Italian Game,C50,Blitz,31,black
970,1235,Italian Game,C50,Bullet,35,black
1926,1713,French Defense,C00,Bullet,48,white
1380,1440,Pirc Defense,B07,Blitz,36,white
1275,1388,Sicilian Defense,B20,Blitz,66,black
1993,1747,Ruy Lopez,C60,Bullet,68,white
1880,1690,Sicilian Defense,B20,Bullet,67,white
1507,1503,French Defense,C00,Bullet,37,black
1412,1456,Pirc Defense,B07,Rapid,30,black
1460,1480,Scandinavian Defense,B01,Rapid,59,black
1568,1534,Caro-Kann Defense,B10,Blitz,57,black
1980,1740,Italian Game,C50,Bullet,30,white
1627,1564,French Defense,C00,Bullet,50,white
1718,1609,King's Indian Defense,E60,Bullet,40,black
1851,1676,Queen's Gambit,D06,Blitz,56,white
1149,1324,Scandinavian Defense,B01,Bullet,34,black
1726,1613,Pirc Defense,B07,Blitz,59,white
1412,1456,Ruy Lopez,C60,Classical,50,black
745,1122,Queen's Gambit,D06,Blitz,37,black
862,1181,Italian Game,C50,Rapid,41,black
1195,1348,Scandinavian Defense,B01,Bullet,30,black
1659,1579,Caro-Kann Defense,B10,Bullet,35,white
1534,1517,Queen's Gambit,D06,Classical,38,black
1555,1527,Ruy Lopez,C60,Blitz,53,black
2085,1792,Sicilian Defense,B20,Blitz,40,white
1119,1309,Caro-Kann Defense,B10,Classical,29,black
1492,1496,Scandinavian Defense,B01,Blitz,29,black
1591,1545,Ruy Lopez,C60,Blitz,24,white
1279,1389,Sicilian Defense,B20,Blitz,58,white
1508,1504,Caro-Kann Defense,B10,Bullet,46,white
1020,1260,Scandinavian Defense,B01,Bullet,29,white
1923,1712,French Defense,C00,Bullet,60,white
1296,1398,Queen's Gambit,D06,Rapid,40,black
2109,1804,Italian Game,C50,Blitz,55,white
1490,1495,Scandinavian Defense,B01,Bullet,24,black
1808,1654,Slav Defense,D10,Bullet,22,white
1484,1492,London System,D02,Blitz,44,white
1491,1496,King's Indian Defense,E60,Classical,58,black
1325,1413,Scandinavian Defense,B01,Bullet,49,white
1536,1518,French Defense,C00,Blitz,20,white
1595,1547,Sicilian Defense,B20,Rapid,68,white
1265,1383,French Defense,C00,Rapid,47,white
1462,1481,Scandinavian Defense,B01,Classical,48,black
1317,1409,English Opening,A10,Bullet,29,black
2190,1845,Pirc Defense,B07,Bullet,37,white
1473,1486,Pirc Defense,B07,Blitz,36,white
1964,1732,Ruy Lopez,C60,Bullet,28,white
1441,1470,Sicilian Defense,B20,Rapid,50,black
1578,1539,Queen's Gambit,D06,Bullet,40,draw
1104,1302,Slav Defense,D10,Blitz,46,black
1366,1433,London System,D02,Classical,57,white
1563,1531,Italian Game,C50,Classical,66,white
1976,1738,Italian Game,C50,Blitz,24,black
1567,1534,King's Indian Defense,E60,Classical,55,black
1915,1707,English Opening,A10,Bullet,46,black
1692,1596,Pirc Defense,B07,Blitz,28,black
1988,1744,London System,D02,Bullet,22,black
1482,1491,Ruy Lopez,C60,Classical,63,white
2217,1858,Sicilian Defense,B20,Classical,42,white
1354,1427,English Opening,A10,Bullet,45,black
1270,1385,King's Indian Defense,E60,Bullet,71,draw
1137,1319,Pirc Defense,B07,Blitz,42,white
2199,1849,King's Indian Defense,E60,Bullet,56,white
1746,1623,King's Indian Defense,E60,Rapid,64,draw
1400,1450,Queen's Gambit,D06,Bullet,35,black
